TEMPORADA        DIVISIÓN  JORNADA   LOCAL      VISITANTE      GOL LOC   GOL VISIT  
1972-1973           2ª             10 Cádiz       Sant Andreu    6-0       6-0      
1972-1973           2ª             10 Valencia B  Elche          2-3       2-3      
1972-1973           2ª             10 Valladolid  Sevilla        1-1       1-1      
1972-1973           2ª             11 Tenerife    Hércules       3-0       3-0      
1972-1973           2ª             11 Cult. Leon  Murcia         1-3       1-3      
1972-1973           2ª             11 Gimn. Tarr  Sabadell       2-1       2-1      
1972-1973           2ª             11 Pontevedra  Logroñés       1-1       1-1      
1972-1973           2ª             11 Rayo Valle  Rac. Santande  2-0       2-0      
1972-1973           2ª             11 Mallorca    Córdoba        2-0       2-0      
1972-1973           2ª             11 Barakaldo   Cádiz          1-1       1-1      
1972-1973           2ª             11 Sant Andre  Valencia B     0-0       0-0      
1972-1973           2ª             11 Elche       Valladolid     1-2       1-2      
1972-1973           2ª             11 Osasuna     Sevilla        1-1       1-1      
1972-1973           2ª             12 Hércules    Osasuna        2-0       2-0      
1972-1973           2ª             12 Murcia      Tenerife       3-0       3-0      
1972-1973           2ª             12 Sabadell    Cult. Leonesa  2-0       2-0      
1972-1973           2ª             12 Logroñés    Gimn. Tarrago  1-1       1-1      
1972-1973           2ª             12 Rac. Santa  Pontevedra     1-0       1-0      
1972-1973           2ª             12 Córdoba     Rayo Vallecan  2-0       2-0      
1972-1973           2ª             12 Cádiz       Mallorca       2-0       2-0      
1972-1973           2ª             12 Valencia B  Barakaldo      0-1       0-1      
1972-1973           2ª             12 Valladolid  Sant Andreu    1-1       1-1      
1972-1973           2ª             12 Sevilla     Elche          2-0       2-0      
1972-1973           2ª             13 Hércules    Murcia         0-1       0-1      
1972-1973           2ª             13 Tenerife    Sabadell       1-1       1-1      
1972-1973           2ª             13 Cult. Leon  Logroñés       3-2       3-2      
1972-1973           2ª             13 Gimn. Tarr  Rac. Santande  1-0       1-0      
1972-1973           2ª             13 Pontevedra  Córdoba        0-0       0-0      
1972-1973           2ª             13 Rayo Valle  Cádiz          1-2       1-2      
1972-1973           2ª             13 Mallorca    Valencia B     1-1       1-1      
1972-1973           2ª             13 Barakaldo   Valladolid     2-0       2-0      
1972-1973           2ª             13 Sant Andre  Sevilla        1-0       1-0      
1972-1973           2ª             13 Osasuna     Elche          1-0       1-0      
1972-1973           2ª             14 Murcia      Osasuna        1-0       1-0      
1972-1973           2ª             14 Sabadell    Hércules       0-0       0-0      
1972-1973           2ª             14 Logroñés    Tenerife       3-0       3-0      
1972-1973           2ª             14 Rac. Santa  Cult. Leonesa  2-1       2-1      
1972-1973           2ª             14 Córdoba     Gimn. Tarrago  1-0       1-0      
1972-1973           2ª             14 Cádiz       Pontevedra     2-0       2-0      
1972-1973           2ª             14 Valencia B  Rayo Vallecan  2-1       2-1      
1972-1973           2ª             14 Valladolid  Mallorca       3-1       3-1      
1972-1973           2ª             14 Sevilla     Barakaldo      0-1       0-1      
1972-1973           2ª             14 Elche       Sant Andreu    2-0       2-0      
1972-1973           2ª             15 Murcia      Sabadell       5-2       5-2      
1972-1973           2ª             15 Hércules    Logroñés       1-0       1-0      
1972-1973           2ª             15 Tenerife    Rac. Santande  4-1       4-1      
1972-1973           2ª             15 Cult. Leon  Córdoba        3-0       3-0      
1972-1973           2ª             15 Gimn. Tarr  Cádiz          2-1       2-1      
1972-1973           2ª             15 Pontevedra  Valencia B     2-0       2-0      
1972-1973           2ª             15 Rayo Valle  Valladolid     0-2       0-2      
1972-1973           2ª             15 Mallorca    Sevilla        1-1       1-1      
1972-1973           2ª             15 Barakaldo   Elche          0-0       0-0      
1972-1973           2ª             15 Osasuna     Sant Andreu    1-1       1-1      
1972-1973           2ª             16 Sabadell    Osasuna        2-1       2-1      
1972-1973           2ª             16 Logroñés    Murcia         0-0       0-0      
1972-1973           2ª             16 Rac. Santa  Hércules       1-0       1-0      
1972-1973           2ª             16 Córdoba     Tenerife       1-0       1-0      
1972-1973           2ª             16 Cádiz       Cult. Leonesa  1-0       1-0      
1972-1973           2ª             16 Valencia B  Gimn. Tarrago  3-1       3-1      
1972-1973           2ª             16 Valladolid  Pontevedra     1-0       1-0      
1972-1973           2ª             16 Sevilla     Rayo Vallecan  3-0       3-0      
1972-1973           2ª             16 Elche       Mallorca       3-1       3-1      
1972-1973           2ª             16 Sant Andre  Barakaldo      3-0       3-0      
1972-1973           2ª             17 Sabadell    Logroñés       0-2       0-2      
1972-1973           2ª             17 Murcia      Rac. Santande  4-1       4-1      
1972-1973           2ª             17 Hércules    Córdoba        1-0       1-0      
1972-1973           2ª             17 Tenerife    Cádiz          0-1       0-1      
1972-1973           2ª             17 Cult. Leon  Valencia B     2-1       2-1      
1972-1973           2ª             17 Gimn. Tarr  Valladolid     2-1       2-1      
1972-1973           2ª             17 Pontevedra  Sevilla        2-0       2-0      
1972-1973           2ª             17 Rayo Valle  Elche          0-1       0-1      
1972-1973           2ª             17 Mallorca    Sant Andreu    2-1       2-1      
1972-1973           2ª             17 Osasuna     Barakaldo      1-0       1-0      
1972-1973           2ª             18 Osasuna     Logroñés       1-0       1-0      
1972-1973           2ª             18 Rac. Santa  Sabadell       2-0       2-0      
1972-1973           2ª             18 Córdoba     Murcia         1-0       1-0      
1972-1973           2ª             18 Cádiz       Hércules       2-1       2-1      
1972-1973           2ª             18 Valencia B  Tenerife       2-1       2-1      
1972-1973           2ª             18 Valladolid  Cult. Leonesa  1-0       1-0      
1972-1973           2ª             18 Sevilla     Gimn. Tarrago  2-0       2-0      
1972-1973           2ª             18 Elche       Pontevedra     2-0       2-0      
1972-1973           2ª             18 Sant Andre  Rayo Vallecan  2-0       2-0      
1972-1973           2ª             18 Barakaldo   Mallorca       1-0       1-0      
1972-1973           2ª             19 Logroñés    Rac. Santande  0-3       0-3      
1972-1973           2ª             19 Sabadell    Córdoba        3-3       3-3      
1972-1973           2ª             19 Murcia      Cádiz          2-1       2-1      
1972-1973           2ª             19 Hércules    Valencia B     1-0       1-0      
1972-1973           2ª             19 Tenerife    Valladolid     1-0       1-0      
1972-1973           2ª             19 Cult. Leon  Sevilla        1-2       1-2      
1972-1973           2ª             19 Gimn. Tarr  Elche          1-1       1-1      
1972-1973           2ª             19 Pontevedra  Sant Andreu    0-0       0-0      
1972-1973           2ª             19 Rayo Valle  Barakaldo      2-2       2-2      
1972-1973           2ª             19 Mallorca    Osasuna        1-0       1-0      
1972-1973           2ª             20 Rayo Valle  Mallorca       2-1       2-1      
1972-1973           2ª             20 Pontevedra  Barakaldo      0-2       0-2      
1972-1973           2ª             20 Gimn. Tarr  Sant Andreu    2-1       2-1      
1972-1973           2ª             20 Cult. Leon  Elche          0-0       0-0      
1972-1973           2ª             20 Tenerife    Sevilla        2-0       2-0      
1972-1973           2ª             20 Hércules    Valladolid     1-0       1-0      
1972-1973           2ª             20 Murcia      Valencia B     5-0       5-0      
1972-1973           2ª             20 Sabadell    Cádiz          3-1       3-1      
1972-1973           2ª             20 Logroñés    Córdoba        4-0       4-0      
1972-1973           2ª             20 Rac. Santa  Osasuna        1-0       1-0      
1972-1973           2ª             21 Osasuna     Rayo Vallecan  4-2       4-2      
1972-1973           2ª             21 Mallorca    Pontevedra     0-1       0-1      
1972-1973           2ª             21 Barakaldo   Gimn. Tarrago  3-0       3-0      
1972-1973           2ª             21 Sant Andre  Cult. Leonesa  1-0       1-0      
1972-1973           2ª             21 Elche       Tenerife       1-0       1-0      
1972-1973           2ª             21 Sevilla     Hércules       1-0       1-0      
1972-1973           2ª             21 Valladolid  Murcia         2-0       2-0      
1972-1973           2ª             21 Valencia B  Sabadell       2-1       2-1      
1972-1973           2ª             21 Cádiz       Logroñés       3-2       3-2      
1972-1973           2ª             21 Córdoba     Rac. Santande  1-2       1-2      
1972-1973           2ª             22 Pontevedra  Rayo Vallecan  2-1       2-1      
1972-1973           2ª             22 Gimn. Tarr  Mallorca       0-1       0-1      
1972-1973           2ª             22 Cult. Leon  Barakaldo      1-1       1-1      
1972-1973           2ª             22 Tenerife    Sant Andreu    0-1       0-1      
1972-1973           2ª             22 Hércules    Elche          2-1       2-1      
